"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b284","monthly","2014-3-","salesforce",-0.657749045517093,41,849,2.50913155375703,-0.67029662397165
"b285","monthly","2014-3-","salesforce",-0.656438533368273,42,849,2.51874559292622,-0.668666756842783
"b286","monthly","2014-3-","salesforce",-0.655145872685302,43,849,2.52770144524523,-0.667005237364286
"b287","monthly","2014-3-","salesforce",-0.653856370009344,44,849,2.53643152226956,-0.665383776140139
"b288","monthly","2014-3-","salesforce",-0.652604794457882,45,849,2.5445867656054,-0.663746483383969
"b289","monthly","2014-3-","salesforce",-0.651352933368635,46,849,2.5522649041733,-0.662094219264814
"b290","monthly","2014-3-","salesforce",-0.650067437840079,47,849,2.55955276253365,-0.660431251552754
"b291","monthly","2014-3-","salesforce",-0.648764057263248,48,849,2.56669393613613,-0.658802305925023
"b292","monthly","2014-3-","salesforce",-0.647488610055712,49,849,2.57274136238051,-0.657046337278857
"b293","monthly","2014-3-","salesforce",-0.646223589709922,50,849,2.57838166276436,-0.655281380040744
"b294","monthly","2014-4-","salesforce",-0.766546377294519,2,1062,0.516698897610239,-0.780692291865884
"b295","monthly","2014-4-","salesforce",-0.756350682135224,3,1062,0.832063389867846,-0.772236100159742
"b296","monthly","2014-4-","salesforce",-0.749916072514354,4,1062,1.04380111782352,-0.764778975115513
"b297","monthly","2014-4-","salesforce",-0.745143808350513,5,1062,1.19819949967854,-0.757442485060407
"b298","monthly","2014-4-","salesforce",-0.740662918749086,6,1062,1.32384398238562,-0.75145278222333
"b299","monthly","2014-4-","salesforce",-0.736846058186222,7,1062,1.42784110679842,-0.746133495938083
"b300","monthly","2014-4-","salesforce",-0.733799886971028,8,1062,1.51210582774462,-0.740540884713087
"b301","monthly","2014-4-","salesforce",-0.731198552264803,9,1062,1.58531613309585,-0.735506768063136
"b302","monthly","2014-4-","salesforce",-0.728832648601978,10,1062,1.64987923876526,-0.730921096691508
"b303","monthly","2014-4-","salesforce",-0.726602618980258,11,1062,1.70826417753264,-0.726829560386918
"b304","monthly","2014-4-","salesforce",-0.724526747362248,12,1062,1.76147328518119,-0.723181014506342
"b305","monthly","2014-4-","salesforce",-0.722451029588988,13,1062,1.81192926197607,-0.720140322928645
"b306","monthly","2014-4-","salesforce",-0.720498076225203,14,1062,1.85794104248043,-0.717244233183356
"b307","monthly","2014-4-","salesforce",-0.71859053027045,15,1062,1.90027544927858,-0.71448215636777
"b308","monthly","2014-4-","salesforce",-0.716729065019282,16,1062,1.93961719325447,-0.711887700196171
"b309","monthly","2014-4-","salesforce",-0.714912418722009,17,1062,1.97631959250347,-0.709440276753023
"b310","monthly","2014-4-","salesforce",-0.713149158914571,18,1062,2.01007276776358,-0.706996197710129
"b311","monthly","2014-4-","salesforce",-0.711510798165164,19,1062,2.04058653799294,-0.704477678794861
"b312","monthly","2014-4-","salesforce",-0.709857115801731,20,1062,2.06907938614388,-0.702011861604114
"b313","monthly","2014-4-","salesforce",-0.708201988673085,21,1062,2.09558227181943,-0.699560563785862
"b314","monthly","2014-4-","salesforce",-0.706583687936904,22,1062,2.1197389252804,-0.697032097791346
"b315","monthly","2014-4-","salesforce",-0.704937542193348,23,1062,2.14237060672091,-0.694530449018931
"b316","monthly","2014-4-","salesforce",-0.703261548976666,24,1062,2.16340695928791,-0.692019517846959
"b317","monthly","2014-4-","salesforce",-0.701601807236846,25,1062,2.18319713268339,-0.689546270663083
"b318","monthly","2014-4-","salesforce",-0.699990779487184,26,1062,2.20079645977925,-0.686937774270196
"b319","monthly","2014-4-","salesforce",-0.698370649804633,27,1062,2.21711028272254,-0.684317209680708
"b320","monthly","2014-4-","salesforce",-0.696761333465107,28,1062,2.23255265530044,-0.681747234272804
"b321","monthly","2014-4-","salesforce",-0.695130221266883,29,1062,2.24707408684962,-0.679200639875824
"b322","monthly","2014-4-","salesforce",-0.693531725164792,30,1062,2.26040790528166,-0.67663274919721
"b323","monthly","2014-4-","salesforce",-0.691910201969166,31,1062,2.27318033023588,-0.674119474087846
"b324","monthly","2014-4-","salesforce",-0.690313475746255,32,1062,2.28516464892083,-0.671631960614311
"b325","monthly","2014-4-","salesforce",-0.68873677990868,33,1062,2.29680061850799,-0.669236796553195
"b326","monthly","2014-4-","salesforce",-0.687169172081141,34,1062,2.30799515016393,-0.666906187139836
"b327","monthly","2014-4-","salesforce",-0.685602014144329,35,1062,2.31870775993711,-0.664621123606888
"b328","monthly","2014-4-","salesforce",-0.684079930615726,36,1062,2.32868411570534,-0.662344396703512
"b329","monthly","2014-4-","salesforce",-0.682528762768398,37,1062,2.33850923280856,-0.66015043331187
"b330","monthly","2014-4-","salesforce",-0.681000250136638,38,1062,2.34860244778434,-0.658120983542264
"b331","monthly","2014-4-","salesforce",-0.679511244301042,39,1062,2.3581831899119,-0.65611859315016
"b332","monthly","2014-4-","salesforce",-0.678038700784978,40,1062,2.36725888012976,-0.654129528569482
"b333","monthly","2014-4-","salesforce",-0.676595792236285,41,1062,2.37662706104347,-0.652294706007718
"b334","monthly","2014-4-","salesforce",-0.675194200563006,42,1062,2.38524992454765,-0.650431392752877
"b335","monthly","2014-4-","salesforce",-0.673813606386636,43,1062,2.39381558006057,-0.648651922183458
"b336","monthly","2014-4-","salesforce",-0.672459285646918,44,1062,2.402417809509,-0.646969967068201
"b337","monthly","2014-4-","salesforce",-0.671143388446426,45,1062,2.41064461026907,-0.645308366242599
"b338","monthly","2014-4-","salesforce",-0.669827416258709,46,1062,2.41881068145123,-0.643708509047615
"b339","monthly","2014-4-","salesforce",-0.668512958904226,47,1062,2.426819157138,-0.642152220400876
"b340","monthly","2014-4-","salesforce",-0.667215333969431,48,1062,2.43463937068029,-0.64063554907157
"b341","monthly","2014-4-","salesforce",-0.66593290049406,49,1062,2.44297746348948,-0.639279375637025
"b342","monthly","2014-4-","salesforce",-0.664677665640422,50,1062,2.45103107287975,-0.637941294236428
"b343","monthly","2014-5-","salesforce",-0.774424729100183,2,886,0.431878145547752,-0.767415661388913
"b344","monthly","2014-5-","salesforce",-0.766326654193896,3,886,0.75673998570598,-0.759956975441543
"b345","monthly","2014-5-","salesforce",-0.759998527835204,4,886,0.984155599498876,-0.754756004398967
"b346","monthly","2014-5-","salesforce",-0.754358053397772,5,886,1.15507146299061,-0.749960478604685
"b347","monthly","2014-5-","salesforce",-0.749903824113569,6,886,1.28904689654238,-0.745285843905593
"b348","monthly","2014-5-","salesforce",-0.745454664304337,7,886,1.40209422018669,-0.741457560161039
"b349","monthly","2014-5-","salesforce",-0.741315109446737,8,886,1.49824895178821,-0.737930911694065
"b350","monthly","2014-5-","salesforce",-0.737402642770255,9,886,1.58314122323769,-0.734930260508499
"b351","monthly","2014-5-","salesforce",-0.73380177557668,10,886,1.6591145310414,-0.732307616489522
"b352","monthly","2014-5-","salesforce",-0.730669640754787,11,886,1.72627280689818,-0.729751678962322
"b353","monthly","2014-5-","salesforce",-0.727655044561969,12,886,1.78686001642095,-0.72732023312915
"b354","monthly","2014-5-","salesforce",-0.724770807025478,13,886,1.84150233131613,-0.724905303518028
"b355","monthly","2014-5-","salesforce",-0.722017928949553,14,886,1.89052290256387,-0.722411165708373
"b356","monthly","2014-5-","salesforce",-0.719369056228827,15,886,1.93532122199331,-0.719940218540149
"b357","monthly","2014-5-","salesforce",-0.716888008040122,16,886,1.9748545298271,-0.717218308363551
"b358","monthly","2014-5-","salesforce",-0.714566703406413,17,886,2.00917579153791,-0.714170949353739
"b359","monthly","2014-5-","salesforce",-0.712270420669132,18,886,2.04054219885359,-0.711122837743976
"b360","monthly","2014-5-","salesforce",-0.710029159302309,19,886,2.06891375153999,-0.708012377235818
"b361","monthly","2014-5-","salesforce",-0.707796810745125,20,886,2.09590493456823,-0.705082999480889
"b362","monthly","2014-5-","salesforce",-0.705627769094107,21,886,2.12121642048584,-0.702254660169787
"b363","monthly","2014-5-","salesforce",-0.703506465727032,22,886,2.14533185662088,-0.699583460325386
"b364","monthly","2014-5-","salesforce",-0.701426617521439,23,886,2.1683104913717,-0.697031058085396
"b365","monthly","2014-5-","salesforce",-0.699389648780139,24,886,2.190169923208,-0.694579795907426
"b366","monthly","2014-5-","salesforce",-0.69739248680416,25,886,2.21094898348361,-0.692213905724894
"b367","monthly","2014-5-","salesforce",-0.695516267894402,26,886,2.23092872010077,-0.689991143605432
"b368","monthly","2014-5-","salesforce",-0.693705470749925,27,886,2.24991767618076,-0.687835796860847
"b369","monthly","2014-5-","salesforce",-0.691970281552849,28,886,2.26733409357303,-0.685629104802686
"b370","monthly","2014-5-","salesforce",-0.690272445753335,29,886,2.28464436012067,-0.683615704055904
"b371","monthly","2014-5-","salesforce",-0.688596866457833,30,886,2.30171669378403,-0.681742185497793
"b372","monthly","2014-5-","salesforce",-0.686964811328039,31,886,2.31908614557251,-0.680111470023368
"b373","monthly","2014-5-","salesforce",-0.685370887585165,32,886,2.33561969723253,-0.678497845065408
"b374","monthly","2014-5-","salesforce",-0.683810368797764,33,886,2.35147553157271,-0.676919039583927
"b375","monthly","2014-5-","salesforce",-0.682267297597508,34,886,2.36671762093618,-0.675366608233753
"b376","monthly","2014-5-","salesforce",-0.680760427762725,35,886,2.38143016853986,-0.67386068781845
"b377","monthly","2014-5-","salesforce",-0.679275124922533,36,886,2.39583121820491,-0.672431634704156
"b378","monthly","2014-5-","salesforce",-0.677813537869659,37,886,2.40944460056498,-0.670979830810323
"b379","monthly","2014-5-","salesforce",-0.676376809676579,38,886,2.42283019661196,-0.669605306309915
"b380","monthly","2014-5-","salesforce",-0.674958150300541,39,886,2.43588803032869,-0.668279680867639
"b381","monthly","2014-5-","salesforce",-0.673565884315516,40,886,2.44846801079928,-0.666973858820781
"b382","monthly","2014-5-","salesforce",-0.672159284535103,41,886,2.46066749201382,-0.665686392656962
"b383","monthly","2014-5-","salesforce",-0.670751975893066,42,886,2.47255254353018,-0.664427317510104
"b384","monthly","2014-5-","salesforce",-0.669330944697452,43,886,2.48420327981294,-0.663201483868656
"b385","monthly","2014-5-","salesforce",-0.667923232601258,44,886,2.4954438961867,-0.661986643830248
"b386","monthly","2014-5-","salesforce",-0.666525792671397,45,886,2.50596610297771,-0.660722733145372
"b387","monthly","2014-5-","salesforce",-0.665165419179995,46,886,2.51581831251405,-0.659419212968785
"b388","monthly","2014-5-","salesforce",-0.663815146172403,47,886,2.52523826746707,-0.658107167885981
"b389","monthly","2014-5-","salesforce",-0.662464818336611,48,886,2.53427208807481,-0.656788974081865
"b390","monthly","2014-5-","salesforce",-0.661146039595301,49,886,2.54278217537913,-0.655448773687121
"b391","monthly","2014-5-","salesforce",-0.65982055774997,50,886,2.5509296955389,-0.654102743939615
"b392","monthly","2014-6-","salesforce",-0.75475726625428,2,985,0.508708499672833,-0.777511001081521
"b393","monthly","2014-6-","salesforce",-0.748258532531681,3,985,0.839896179445956,-0.771661608986724
"b394","monthly","2014-6-","salesforce",-0.743207718144731,4,985,1.06370730863986,-0.765861814846341
"b395","monthly","2014-6-","salesforce",-0.738964526054981,5,985,1.22851752122678,-0.759993490402834
"b396","monthly","2014-6-","salesforce",-0.735171814833171,6,985,1.35974040581892,-0.754858361884371
"b397","monthly","2014-6-","salesforce",-0.731589856189107,7,985,1.46783555710224,-0.750137584258482
"b398","monthly","2014-6-","salesforce",-0.728194796442389,8,985,1.55949656424085,-0.745795051519609
"b399","monthly","2014-6-","salesforce",-0.725096086106965,9,985,1.63962344212601,-0.741949124966736
"b400","monthly","2014-6-","salesforce",-0.722288938592808,10,985,1.71195927010549,-0.738793221692155
"b401","monthly","2014-6-","salesforce",-0.719529165540243,11,985,1.77697012334473,-0.735890023959583
"b402","monthly","2014-6-","salesforce",-0.716926862614632,12,985,1.83559554867896,-0.733181427937848
"b403","monthly","2014-6-","salesforce",-0.714487061177522,13,985,1.88870307074844,-0.730589077082424
"b404","monthly","2014-6-","salesforce",-0.712138101966695,14,985,1.9381216002078,-0.7282807970694
"b405","monthly","2014-6-","salesforce",-0.709959120183704,15,985,1.98241228903149,-0.725863059074196
"b406","monthly","2014-6-","salesforce",-0.707881026801608,16,985,2.0220650824463,-0.723303318741195
"b407","monthly","2014-6-","salesforce",-0.70582614759529,17,985,2.05764656364821,-0.720602612375785
"b408","monthly","2014-6-","salesforce",-0.703828277488386,18,985,2.09061579759471,-0.717975298669231
"b409","monthly","2014-6-","salesforce",-0.701875076228307,19,985,2.12053396128826,-0.715267096004896
"b410","monthly","2014-6-","salesforce",-0.699952307602182,20,985,2.14783729280413,-0.712515131070854
"b411","monthly","2014-6-","salesforce",-0.697994498006953,21,985,2.17323858517785,-0.709785187408202
"b412","monthly","2014-6-","salesforce",-0.696044699595054,22,985,2.19707868796249,-0.707112028513752
"b413","monthly","2014-6-","salesforce",-0.694153167696875,23,985,2.21873786368619,-0.704373134960514
"b414","monthly","2014-6-","salesforce",-0.69230242442858,24,985,2.23849169027085,-0.701588231033954
"b415","monthly","2014-6-","salesforce",-0.690514316619676,25,985,2.2564481392344,-0.698763213428939
"b416","monthly","2014-6-","salesforce",-0.688763699476889,26,985,2.27327788964205,-0.695991840394947
"b417","monthly","2014-6-","salesforce",-0.687055586413212,27,985,2.28927598718041,-0.693311409175387
"b418","monthly","2014-6-","salesforce",-0.685345368888037,28,985,2.30492235647188,-0.690780806503089
"b419","monthly","2014-6-","salesforce",-0.683670154244223,29,985,2.32044111623974,-0.688434259679303
"b420","monthly","2014-6-","salesforce",-0.682013665658165,30,985,2.3352488113309,-0.686148049262045
"b421","monthly","2014-6-","salesforce",-0.680372967364228,31,985,2.34952870008039,-0.683941440535925
"b422","monthly","2014-6-","salesforce",-0.678774152645125,32,985,2.36336828806554,-0.6818247430121
"b423","monthly","2014-6-","salesforce",-0.677257313801783,33,985,2.3764379723587,-0.679742894506113
"b424","monthly","2014-6-","salesforce",-0.6757607797858,34,985,2.38953625842886,-0.677813865437577
"b425","monthly","2014-6-","salesforce",-0.674307583473886,35,985,2.40224917114731,-0.67595774354934
"b426","monthly","2014-6-","salesforce",-0.672859878582186,36,985,2.41464126132989,-0.674169774257261
"b427","monthly","2014-6-","salesforce",-0.671428279715474,37,985,2.42683983859162,-0.672464210244557
"b428","monthly","2014-6-","salesforce",-0.670013824646127,38,985,2.43846101093427,-0.670771127552033
"b429","monthly","2014-6-","salesforce",-0.668603333992688,39,985,2.45055492237347,-0.66926772594608
"b430","monthly","2014-6-","salesforce",-0.667223686901998,40,985,2.46235411801564,-0.667817116122954
"b431","monthly","2014-6-","salesforce",-0.665894146190047,41,985,2.47343192236739,-0.666342799951337
"b432","monthly","2014-6-","salesforce",-0.664597972245055,42,985,2.484060704163,-0.664888492273145
"b433","monthly","2014-6-","salesforce",-0.663329128449375,43,985,2.49429006678255,-0.663452692300836
"b434","monthly","2014-6-","salesforce",-0.662089043596364,44,985,2.50414527750083,-0.662039062493045
"b435","monthly","2014-6-","salesforce",-0.660854105873741,45,985,2.51368589969052,-0.66064714122335
"b436","monthly","2014-6-","salesforce",-0.659638796560822,46,985,2.52306544728971,-0.659303610440676
"b437","monthly","2014-6-","salesforce",-0.658433366491983,47,985,2.53228111841619,-0.658003007851221
"b438","monthly","2014-6-","salesforce",-0.657221908242081,48,985,2.5411127351554,-0.656696842978122
"b439","monthly","2014-6-","salesforce",-0.656016844683678,49,985,2.54980967626293,-0.655430371619769
"b440","monthly","2014-6-","salesforce",-0.654834238370973,50,985,2.5579828914757,-0.654136987927215
"b441","monthly","2014-7-","salesforce",-0.772477711062854,2,1073,0.411055718651967,-0.761750341969711
