"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b284","monthly","2014-3-","salesforce",-0.620925870022923,41,849,2.76573983732151,-0.719247368196919
"b285","monthly","2014-3-","salesforce",-0.619239524082366,42,849,2.77198708038104,-0.716819033142843
"b286","monthly","2014-3-","salesforce",-0.617621900625219,43,849,2.77776369826351,-0.71440505967819
"b287","monthly","2014-3-","salesforce",-0.61596677810239,44,849,2.78296662939177,-0.71195512803542
"b288","monthly","2014-3-","salesforce",-0.614380434756173,45,849,2.78808352128262,-0.709598167399113
"b289","monthly","2014-3-","salesforce",-0.612821041261572,46,849,2.79312236660395,-0.707316453799017
"b290","monthly","2014-3-","salesforce",-0.611213197042317,47,849,2.79785571892612,-0.705044900985191
"b291","monthly","2014-3-","salesforce",-0.609549249983699,48,849,2.80285681847587,-0.702894716737727
"b292","monthly","2014-3-","salesforce",-0.608062885853413,49,849,2.80710961223719,-0.700698953706845
"b293","monthly","2014-3-","salesforce",-0.606571709109611,50,849,2.81179755895012,-0.698667549716212
"b294","monthly","2014-4-","salesforce",-0.75658373742002,2,1062,0.734968675168442,-0.820812737838746
"b295","monthly","2014-4-","salesforce",-0.74323097992597,3,1062,1.08008239648073,-0.819324164299914
"b296","monthly","2014-4-","salesforce",-0.734568069099307,4,1062,1.31399820409425,-0.817006085137872
"b297","monthly","2014-4-","salesforce",-0.728160052475492,5,1062,1.48836908749989,-0.814129622075085
"b298","monthly","2014-4-","salesforce",-0.722053827258379,6,1062,1.63462775253229,-0.812753877912503
"b299","monthly","2014-4-","salesforce",-0.716815051046756,7,1062,1.7591187679575,-0.811940923783861
"b300","monthly","2014-4-","salesforce",-0.712859723754209,8,1062,1.8612589291395,-0.810211897606035
"b301","monthly","2014-4-","salesforce",-0.70962169048361,9,1062,1.94530013907354,-0.807400239548073
"b302","monthly","2014-4-","salesforce",-0.706741640882186,10,1062,2.01555539471205,-0.803848300755077
"b303","monthly","2014-4-","salesforce",-0.704098858504127,11,1062,2.08024770402552,-0.80099250160011
"b304","monthly","2014-4-","salesforce",-0.701627424654691,12,1062,2.13655552267501,-0.797855488249812
"b305","monthly","2014-4-","salesforce",-0.69906356320637,13,1062,2.18907675262759,-0.795104470833156
"b306","monthly","2014-4-","salesforce",-0.696702177754742,14,1062,2.23889559518157,-0.792911502437361
"b307","monthly","2014-4-","salesforce",-0.694412713274922,15,1062,2.28350675596935,-0.79050104401926
"b308","monthly","2014-4-","salesforce",-0.692168284531627,16,1062,2.32259579399642,-0.787681590710402
"b309","monthly","2014-4-","salesforce",-0.689942664295589,17,1062,2.36136724624523,-0.785534183632633
"b310","monthly","2014-4-","salesforce",-0.687839616125956,18,1062,2.39827459239632,-0.783638707913653
"b311","monthly","2014-4-","salesforce",-0.685904252616556,19,1062,2.43201540235103,-0.781648413360322
"b312","monthly","2014-4-","salesforce",-0.683916925726515,20,1062,2.4640197997569,-0.779758140888534
"b313","monthly","2014-4-","salesforce",-0.681917737630859,21,1062,2.49410226477352,-0.777880801533852
"b314","monthly","2014-4-","salesforce",-0.680033910225272,22,1062,2.52185822483583,-0.775924723796961
"b315","monthly","2014-4-","salesforce",-0.678112918693808,23,1062,2.54796723318043,-0.773964093363599
"b316","monthly","2014-4-","salesforce",-0.676144619010296,24,1062,2.57140517728011,-0.771748249163428
"b317","monthly","2014-4-","salesforce",-0.674193958266065,25,1062,2.59443444953032,-0.769744613202442
"b318","monthly","2014-4-","salesforce",-0.67237350197776,26,1062,2.61455783491376,-0.76744738014852
"b319","monthly","2014-4-","salesforce",-0.670540864368825,27,1062,2.63456901075938,-0.76539096860262
"b320","monthly","2014-4-","salesforce",-0.668742190597907,28,1062,2.654630985304,-0.763589250128075
"b321","monthly","2014-4-","salesforce",-0.66688576185521,29,1062,2.67309488529097,-0.761657303155663
"b322","monthly","2014-4-","salesforce",-0.665072856065273,30,1062,2.6900455919516,-0.759625360135043
"b323","monthly","2014-4-","salesforce",-0.663243935924181,31,1062,2.70714001334358,-0.757807067773237
"b324","monthly","2014-4-","salesforce",-0.661453205671114,32,1062,2.72365489663285,-0.756063685662228
"b325","monthly","2014-4-","salesforce",-0.659702584167342,33,1062,2.74016717592245,-0.754500234868
"b326","monthly","2014-4-","salesforce",-0.657958050621241,34,1062,2.75559157342223,-0.752866362167685
"b327","monthly","2014-4-","salesforce",-0.656236779876924,35,1062,2.77045507184013,-0.751273137771329
"b328","monthly","2014-4-","salesforce",-0.654596686833951,36,1062,2.78442008814022,-0.749656381186869
"b329","monthly","2014-4-","salesforce",-0.652896916067552,37,1062,2.79742402893069,-0.747959512092405
"b330","monthly","2014-4-","salesforce",-0.651184936331843,38,1062,2.81106143624493,-0.746515971215464
"b331","monthly","2014-4-","salesforce",-0.649531397577073,39,1062,2.82282875634681,-0.744810107881965
"b332","monthly","2014-4-","salesforce",-0.647943811588399,40,1062,2.8342545634542,-0.743162676024632
"b333","monthly","2014-4-","salesforce",-0.646374538052893,41,1062,2.84584265847065,-0.741656694653804
"b334","monthly","2014-4-","salesforce",-0.644880613349414,42,1062,2.856091405495,-0.739995422145697
"b335","monthly","2014-4-","salesforce",-0.643370735000136,43,1062,2.86525508644315,-0.738203597128437
"b336","monthly","2014-4-","salesforce",-0.64185523320683,44,1062,2.87336995958725,-0.736287277381527
"b337","monthly","2014-4-","salesforce",-0.640406666850032,45,1062,2.88086100316432,-0.734340320316633
"b338","monthly","2014-4-","salesforce",-0.638946181952133,46,1062,2.88814841966847,-0.732433309564632
"b339","monthly","2014-4-","salesforce",-0.637434337570569,47,1062,2.89484082643447,-0.730479014433614
"b340","monthly","2014-4-","salesforce",-0.6359190113803,48,1062,2.90059164042328,-0.728410255768378
"b341","monthly","2014-4-","salesforce",-0.634295764389461,49,1062,2.9066125629395,-0.726452579076492
"b342","monthly","2014-4-","salesforce",-0.632727554162458,50,1062,2.91196660225304,-0.724439486083044
"b343","monthly","2014-5-","salesforce",-0.769089806010744,2,886,0.723186076547676,-0.834003030007583
"b344","monthly","2014-5-","salesforce",-0.760158260521297,3,886,1.03737773382653,-0.822878440539975
"b345","monthly","2014-5-","salesforce",-0.753057329077784,4,886,1.25674421152412,-0.814984924778771
"b346","monthly","2014-5-","salesforce",-0.746636430567581,5,886,1.42815148907549,-0.809736241404027
"b347","monthly","2014-5-","salesforce",-0.741700140337152,6,886,1.56236467493456,-0.804658659261109
"b348","monthly","2014-5-","salesforce",-0.736483460073099,7,886,1.67970269641379,-0.801421467444863
"b349","monthly","2014-5-","salesforce",-0.73148608863875,8,886,1.77791331563963,-0.797939286322247
"b350","monthly","2014-5-","salesforce",-0.726631126053402,9,886,1.86644043557718,-0.795411199815638
"b351","monthly","2014-5-","salesforce",-0.722099978676232,10,886,1.94504358860893,-0.793031075929156
"b352","monthly","2014-5-","salesforce",-0.718191775750616,11,886,2.01305847322235,-0.790330855289629
"b353","monthly","2014-5-","salesforce",-0.714394976195295,12,886,2.07426069506543,-0.787728649332085
"b354","monthly","2014-5-","salesforce",-0.710783278410074,13,886,2.1307635073282,-0.785465182508614
"b355","monthly","2014-5-","salesforce",-0.707356792983829,14,886,2.18385930128801,-0.783648676540319
"b356","monthly","2014-5-","salesforce",-0.704044761480647,15,886,2.23430604783717,-0.782193521147157
"b357","monthly","2014-5-","salesforce",-0.701035612806848,16,886,2.27874398047675,-0.780310019125041
"b358","monthly","2014-5-","salesforce",-0.698357415735728,17,886,2.31848974197831,-0.778221078533732
"b359","monthly","2014-5-","salesforce",-0.695706166071603,18,886,2.35546553817766,-0.776165191318152
"b360","monthly","2014-5-","salesforce",-0.693140704245114,19,886,2.38894020857896,-0.773917066961438
"b361","monthly","2014-5-","salesforce",-0.690527994041519,20,886,2.42104553212178,-0.771846438337498
"b362","monthly","2014-5-","salesforce",-0.68802088527241,21,886,2.45217399028771,-0.770056667143957
"b363","monthly","2014-5-","salesforce",-0.685517041065469,22,886,2.48065262284637,-0.76809971365819
"b364","monthly","2014-5-","salesforce",-0.683091343573919,23,886,2.50771597428736,-0.766218418824861
"b365","monthly","2014-5-","salesforce",-0.680685134833413,24,886,2.53403366850177,-0.76451818007785
"b366","monthly","2014-5-","salesforce",-0.678316515145366,25,886,2.55825737654115,-0.76268429096176
"b367","monthly","2014-5-","salesforce",-0.676102912380782,26,886,2.58068208233689,-0.760789326087008
"b368","monthly","2014-5-","salesforce",-0.67397737382868,27,886,2.60270464579036,-0.759101581707068
"b369","monthly","2014-5-","salesforce",-0.671982894262987,28,886,2.62075345114743,-0.756834663596799
"b370","monthly","2014-5-","salesforce",-0.670000873816728,29,886,2.63828787077457,-0.754692226295703
"b371","monthly","2014-5-","salesforce",-0.668043730473718,30,886,2.65607282886657,-0.75281067592661
"b372","monthly","2014-5-","salesforce",-0.666079290596742,31,886,2.67357253141034,-0.75106531749943
"b373","monthly","2014-5-","salesforce",-0.664200262496065,32,886,2.68879160365939,-0.749037147246532
"b374","monthly","2014-5-","salesforce",-0.662360786602364,33,886,2.70309794268193,-0.746999945885523
"b375","monthly","2014-5-","salesforce",-0.660551680018842,34,886,2.71739326420752,-0.745122885912469
"b376","monthly","2014-5-","salesforce",-0.658792647343079,35,886,2.73065698175308,-0.743193467658485
"b377","monthly","2014-5-","salesforce",-0.657020868253464,36,886,2.74295075259794,-0.74120749552544
"b378","monthly","2014-5-","salesforce",-0.655281312796456,37,886,2.75432124700738,-0.739167559344876
"b379","monthly","2014-5-","salesforce",-0.653514222592458,38,886,2.76546392301408,-0.737205007258938
"b380","monthly","2014-5-","salesforce",-0.651714512708773,39,886,2.77637820881402,-0.735310044052776
"b381","monthly","2014-5-","salesforce",-0.649909801763012,40,886,2.78618519940464,-0.733297045893079
"b382","monthly","2014-5-","salesforce",-0.648058450144633,41,886,2.79571261531201,-0.731327804814739
"b383","monthly","2014-5-","salesforce",-0.646193238565443,42,886,2.80513859034791,-0.729436345856385
"b384","monthly","2014-5-","salesforce",-0.644286205437998,43,886,2.81494564126162,-0.727710810191359
"b385","monthly","2014-5-","salesforce",-0.642351865743619,44,886,2.82398690984577,-0.725919234456838
"b386","monthly","2014-5-","salesforce",-0.640403121928611,45,886,2.83170252563522,-0.723945969029948
"b387","monthly","2014-5-","salesforce",-0.63851830572458,46,886,2.83903037623874,-0.721991198314625
"b388","monthly","2014-5-","salesforce",-0.636687303389963,47,886,2.84594476213684,-0.720038809591567
"b389","monthly","2014-5-","salesforce",-0.634861572653351,48,886,2.8531573057973,-0.718226949667182
"b390","monthly","2014-5-","salesforce",-0.633100998894594,49,886,2.86014584465233,-0.716459437422436
"b391","monthly","2014-5-","salesforce",-0.631296473519725,50,886,2.86611576083456,-0.714544952347432
"b392","monthly","2014-6-","salesforce",-0.743400786286086,2,985,0.859994153686406,-0.856980308388666
"b393","monthly","2014-6-","salesforce",-0.735014012231329,3,985,1.16733751522987,-0.844062312743087
"b394","monthly","2014-6-","salesforce",-0.728603448808832,4,985,1.37628695779319,-0.833749892452162
"b395","monthly","2014-6-","salesforce",-0.72331584439183,5,985,1.53565551134472,-0.82584751617872
"b396","monthly","2014-6-","salesforce",-0.718514179894413,6,985,1.6612837827764,-0.818738267880891
"b397","monthly","2014-6-","salesforce",-0.713961147243363,7,985,1.76903713327555,-0.813423548127902
"b398","monthly","2014-6-","salesforce",-0.709611885012389,8,985,1.86170925457049,-0.808876409510595
"b399","monthly","2014-6-","salesforce",-0.705604106799964,9,985,1.93990806748942,-0.804162889554674
"b400","monthly","2014-6-","salesforce",-0.701873066258339,10,985,2.00722661937208,-0.799492396796474
"b401","monthly","2014-6-","salesforce",-0.698180199491533,11,985,2.06710023166834,-0.795102588509788
"b402","monthly","2014-6-","salesforce",-0.694652082643521,12,985,2.12091703754708,-0.791017006893685
"b403","monthly","2014-6-","salesforce",-0.691346871608711,13,985,2.16974340493068,-0.787193860327535
"b404","monthly","2014-6-","salesforce",-0.688111405564049,14,985,2.21656821353253,-0.784075027274208
"b405","monthly","2014-6-","salesforce",-0.685155272305904,15,985,2.25797569729995,-0.780785946129833
"b406","monthly","2014-6-","salesforce",-0.682370900719683,16,985,2.2949194983576,-0.777389585406075
"b407","monthly","2014-6-","salesforce",-0.679634030561605,17,985,2.32714335624888,-0.773699381408144
"b408","monthly","2014-6-","salesforce",-0.676944678741571,18,985,2.3589254541337,-0.770570173925157
"b409","monthly","2014-6-","salesforce",-0.674398074269125,19,985,2.38862684711333,-0.76760424878409
"b410","monthly","2014-6-","salesforce",-0.67190892501718,20,985,2.41563166269542,-0.764574989511264
"b411","monthly","2014-6-","salesforce",-0.66936400813611,21,985,2.44109981089066,-0.761653179305897
"b412","monthly","2014-6-","salesforce",-0.666846687710791,22,985,2.46605911174999,-0.759029093082623
"b413","monthly","2014-6-","salesforce",-0.664455605608151,23,985,2.49049116394634,-0.7567104302923
"b414","monthly","2014-6-","salesforce",-0.662144411615748,24,985,2.51402243029719,-0.754564761538956
"b415","monthly","2014-6-","salesforce",-0.659986904537155,25,985,2.5352599299678,-0.752281299395549
"b416","monthly","2014-6-","salesforce",-0.657859119665799,26,985,2.55548971647764,-0.750068728953765
"b417","monthly","2014-6-","salesforce",-0.655769170628874,27,985,2.57484428619253,-0.747935212416412
"b418","monthly","2014-6-","salesforce",-0.653600440229933,28,985,2.59268270419733,-0.745689785684657
"b419","monthly","2014-6-","salesforce",-0.651498214982991,29,985,2.60961945702554,-0.743490364408322
"b420","monthly","2014-6-","salesforce",-0.649387319292867,30,985,2.62521863823918,-0.741213563903501
"b421","monthly","2014-6-","salesforce",-0.647280212155023,31,985,2.63976492396549,-0.738912069924196
"b422","monthly","2014-6-","salesforce",-0.645256239742425,32,985,2.65351554506061,-0.736642266077655
"b423","monthly","2014-6-","salesforce",-0.643361622831615,33,985,2.66603010139504,-0.734313052946234
"b424","monthly","2014-6-","salesforce",-0.641448785817168,34,985,2.67800528017234,-0.732025849217802
"b425","monthly","2014-6-","salesforce",-0.639628306218534,35,985,2.69000246983011,-0.729919579750535
"b426","monthly","2014-6-","salesforce",-0.637778056982022,36,985,2.70116347831943,-0.727773760725412
"b427","monthly","2014-6-","salesforce",-0.635930542118169,37,985,2.71239937461098,-0.725772069090732
"b428","monthly","2014-6-","salesforce",-0.634100208168841,38,985,2.72224630639401,-0.723612805995815
"b429","monthly","2014-6-","salesforce",-0.632191697015732,39,985,2.73367803071801,-0.721892980200584
"b430","monthly","2014-6-","salesforce",-0.630310023289555,40,985,2.74431787523791,-0.720121720435114
"b431","monthly","2014-6-","salesforce",-0.628560302513168,41,985,2.75402261696468,-0.71828974180736
"b432","monthly","2014-6-","salesforce",-0.626839070063641,42,985,2.76152663424161,-0.716104575212171
"b433","monthly","2014-6-","salesforce",-0.625153491504494,43,985,2.76930867733103,-0.714084959077794
"b434","monthly","2014-6-","salesforce",-0.62350143610411,44,985,2.77606253013547,-0.711952573441681
"b435","monthly","2014-6-","salesforce",-0.621843250637426,45,985,2.78168711016618,-0.709674080419584
"b436","monthly","2014-6-","salesforce",-0.620185516066176,46,985,2.78658525623106,-0.707326671140113
"b437","monthly","2014-6-","salesforce",-0.618490955420484,47,985,2.79143625593814,-0.705047977599617
"b438","monthly","2014-6-","salesforce",-0.616777272851411,48,985,2.79597102860828,-0.702780338668642
"b439","monthly","2014-6-","salesforce",-0.615028352158086,49,985,2.80122860040046,-0.7007338499629
"b440","monthly","2014-6-","salesforce",-0.613371682850296,50,985,2.80637082258071,-0.698756290471746
"b441","monthly","2014-7-","salesforce",-0.765586796964616,2,1073,0.738651231560577,-0.831489426543311
